amount_paid,case_no,citation,citation_no,citation_status,contract_id,current_penalty,date_issues,date_terminated,final_order_date,proposed_penalty,s_and_s,section_of_act,standard,standard_url,violator
100.00 ,000411970,C,8924447  ,Closed,  ,100.00 ,4/26/2016,4/26/2016,7/17/2016 ,100.00,N,104(a),56.12004,http://www.gpo.gov/fdsys/pkg/CFR-2016-title30-vol1/pdf/CFR-2016-title30-vol1-sec56-12004.pdf,SIMPSON DIRTWORX LLC
100.00 ,000411970,C,8924448  ,Closed,  ,100.00 ,4/26/2016,4/26/2016,7/17/2016 ,100.00,N,104(a),56.12032,http://www.gpo.gov/fdsys/pkg/CFR-2016-title30-vol1/pdf/CFR-2016-title30-vol1-sec56-12032.pdf,SIMPSON DIRTWORX LLC
100.00 ,000411970,C,8924449  ,Closed,  ,100.00 ,4/26/2016,4/26/2016,7/17/2016 ,100.00,N,104(a),56.14112(b),http://www.gpo.gov/fdsys/pkg/CFR-2016-title30-vol1/pdf/CFR-2016-title30-vol1-sec56-14112.pdf,SIMPSON DIRTWORX LLC
116.00 ,000453711,C,9365980  ,Closed,  ,116.00 ,10/18/2017,10/24/2017,2/23/2018 ,116.00,N,104(a),56.14100(b),http://www.gpo.gov/fdsys/pkg/CFR-2017-title30-vol1/pdf/CFR-2017-title30-vol1-sec56-14100.pdf,SIMPSON DIRTWORX LLC
116.00 ,000453711,C,9365981  ,Closed,  ,116.00 ,10/18/2017,10/24/2017,2/23/2018 ,116.00,N,104(a),56.14132(a),http://www.gpo.gov/fdsys/pkg/CFR-2017-title30-vol1/pdf/CFR-2017-title30-vol1-sec56-14132.pdf,SIMPSON DIRTWORX LLC
114.00 ,000427977,C,9311181  ,Closed,  ,114.00 ,11/30/2016,12/19/2016,3/10/2017 ,114.00,N,104(a),56.18010,http://www.gpo.gov/fdsys/pkg/CFR-2016-title30-vol1/pdf/CFR-2016-title30-vol1-sec56-18010.pdf,SIMPSON DIRTWORX LLC
114.00 ,000427475,C,8968279  ,Closed,  ,114.00 ,11/16/2016,11/16/2016,3/6/2017 ,114.00,N,104(a),56.4101,http://www.gpo.gov/fdsys/pkg/CFR-2016-title30-vol1/pdf/CFR-2016-title30-vol1-sec56-4101.pdf,"Spry's Dirt & Gravel, Inc."
100.00 ,000413800,C,8961032  ,Closed,  ,100.00 ,5/12/2016,5/23/2016,8/29/2016 ,100.00,N,104(a),56.14132(a),http://www.gpo.gov/fdsys/pkg/CFR-2016-title30-vol1/pdf/CFR-2016-title30-vol1-sec56-14132.pdf,"Spry's Dirt & Gravel, Inc."
0.00 ,000367831,C,8774277  ,Proposed,  ,100.00 ,10/8/2014,10/9/2014, ,100.00,Y,104(a),56.12040,http://www.gpo.gov/fdsys/pkg/CFR-2014-title30-vol1/pdf/CFR-2014-title30-vol1-sec56-12040.pdf,"Spry's Dirt & Gravel, Inc."
0.00 ,000367831,C,8774278  ,Proposed,  ,100.00 ,10/8/2014,10/22/2014, ,100.00,N,104(a),62.120,http://www.gpo.gov/fdsys/pkg/CFR-2014-title30-vol1/pdf/CFR-2014-title30-vol1-sec62-120.pdf,"Spry's Dirt & Gravel, Inc."
0.00 ,000367831,C,8774276  ,Proposed,  ,100.00 ,10/8/2014,11/24/2014, ,100.00,N,104(a),56.14132(b)(1),http://www.gpo.gov/fdsys/pkg/CFR-2014-title30-vol1/pdf/CFR-2014-title30-vol1-sec56-14132.pdf,"Spry's Dirt & Gravel, Inc."
50.01 ,000359871,C,8766672  ,Delinquent,  ,100.00 ,7/2/2014,7/2/2014,10/5/2014 ,100.00,N,104(a),56.4201(a)(2),http://www.gpo.gov/fdsys/pkg/CFR-2014-title30-vol1/pdf/CFR-2014-title30-vol1-sec56-4201.pdf,"Spry's Dirt & Gravel, Inc."
0.00 ,000325641,C,8681534  ,Delinquent,  ,100.00 ,5/8/2013,5/8/2013,8/9/2013 ,100.00,N,104(a),56.16006,http://www.gpo.gov/fdsys/pkg/CFR-2013-title30-vol1/pdf/CFR-2013-title30-vol1-sec56-16006.pdf,"Spry's Dirt & Gravel, Inc."
0.00 ,000325641,C,8681533  ,Delinquent,  ,100.00 ,5/8/2013,5/8/2013,8/9/2013 ,100.00,N,104(a),56.14107(a),http://www.gpo.gov/fdsys/pkg/CFR-2013-title30-vol1/pdf/CFR-2013-title30-vol1-sec56-14107.pdf,"Spry's Dirt & Gravel, Inc."
0.00 ,000325641,C,8681535  ,Delinquent,  ,100.00 ,5/8/2013,5/8/2013,8/9/2013 ,100.00,N,104(a),50.30(a),http://www.gpo.gov/fdsys/pkg/CFR-2013-title30-vol1/pdf/CFR-2013-title30-vol1-sec50-30.pdf,"Spry's Dirt & Gravel, Inc."
0.00 ,000325641,C,8681532  ,Delinquent,  ,100.00 ,5/8/2013,5/8/2013,8/9/2013 ,100.00,N,104(a),56.20003(a),http://www.gpo.gov/fdsys/pkg/CFR-2013-title30-vol1/pdf/CFR-2013-title30-vol1-sec56-20003.pdf,"Spry's Dirt & Gravel, Inc."
100.00 ,000287903,C,8676608  ,Closed,  ,100.00 ,3/20/2012,3/20/2012,6/7/2012 ,100.00,N,104(a),56.9300(b),http://www.gpo.gov/fdsys/pkg/CFR-2012-title30-vol1/pdf/CFR-2012-title30-vol1-sec56-9300.pdf,"Spry's Dirt & Gravel, Inc."
100.00 ,000270764,C,8615968  ,Closed,  ,100.00 ,9/20/2011,9/20/2011,12/8/2011 ,100.00,N,104(a),56.14112(a)(1),http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec56-14112.pdf,"Spry's Dirt & Gravel, Inc."
100.00 ,000270764,C,8615969  ,Closed,  ,100.00 ,9/20/2011,9/21/2011,12/8/2011 ,100.00,N,104(a),56.14132(a),http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec56-14132.pdf,"Spry's Dirt & Gravel, Inc."
243.00 ,000270764,C,8615967  ,Closed,  ,243.00 ,9/20/2011,9/20/2011,12/8/2011 ,243.00,Y,104(a),56.12005,http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec56-12005.pdf,"Spry's Dirt & Gravel, Inc."
100.00 ,000224303,C,6574225  ,Closed,  ,100.00 ,5/10/2010,5/10/2010,8/5/2010 ,100.00,N,104(a),50.30(a),http://www.gpo.gov/fdsys/pkg/CFR-2010-title30-vol1/pdf/CFR-2010-title30-vol1-sec50-30.pdf,"Spry's Dirt & Gravel, Inc."
100.00 ,000220879,C,6574206  ,Closed,  ,100.00 ,3/30/2010,4/1/2010,7/9/2010 ,100.00,Y,104(a),56.11001,http://www.gpo.gov/fdsys/pkg/CFR-2010-title30-vol1/pdf/CFR-2010-title30-vol1-sec56-11001.pdf,"Spry's Dirt & Gravel, Inc."
108.00 ,000220879,C,6574208  ,Closed,  ,108.00 ,3/30/2010,4/1/2010,7/9/2010 ,108.00,Y,104(a),56.14107(a),http://www.gpo.gov/fdsys/pkg/CFR-2010-title30-vol1/pdf/CFR-2010-title30-vol1-sec56-14107.pdf,"Spry's Dirt & Gravel, Inc."
100.00 ,000220879,C,6574207  ,Closed,  ,100.00 ,3/30/2010,4/1/2010,7/9/2010 ,100.00,N,104(a),56.12030,http://www.gpo.gov/fdsys/pkg/CFR-2010-title30-vol1/pdf/CFR-2010-title30-vol1-sec56-12030.pdf,"Spry's Dirt & Gravel, Inc."
100.00 ,000183651,C,6467864  ,Closed,  ,100.00 ,3/25/2009,3/26/2009,6/5/2009 ,100.00,N,104(a),56.14132(a),http://www.gpo.gov/fdsys/pkg/CFR-2009-title30-vol1/pdf/CFR-2009-title30-vol1-sec56-14132.pdf,"Spry's Dirt & Gravel, Inc."
100.00 ,000183651,C,6467865  ,Closed,  ,100.00 ,3/25/2009,3/26/2009,6/5/2009 ,100.00,Y,104(a),56.11001,http://www.gpo.gov/fdsys/pkg/CFR-2009-title30-vol1/pdf/CFR-2009-title30-vol1-sec56-11001.pdf,"Spry's Dirt & Gravel, Inc."
100.00 ,000180578,C,6467847  ,Closed,  ,100.00 ,2/26/2009,2/26/2009,5/7/2009 ,100.00,N,104(a),50.30(a),http://www.gpo.gov/fdsys/pkg/CFR-2009-title30-vol1/pdf/CFR-2009-title30-vol1-sec50-30.pdf,"Spry's Dirt & Gravel, Inc."
100.00 ,000134738,C,6253268  ,Closed,  ,100.00 ,10/29/2007,10/30/2007,2/8/2008 ,100.00,N,104(a),56.4201(a)(2),http://www.gpo.gov/fdsys/pkg/CFR-2007-title30-vol1/pdf/CFR-2007-title30-vol1-sec56-4201.pdf,"Spry's Dirt & Gravel, Inc."
60.00 ,000121034,C,6212440  ,Closed,  ,60.00 ,3/8/2007,3/20/2007,8/17/2007 ,60.00,N,104(a),56.12028,http://www.gpo.gov/fdsys/pkg/CFR-2007-title30-vol1/pdf/CFR-2007-title30-vol1-sec56-12028.pdf,"Spry's Dirt & Gravel, Inc."
60.00 ,000068103,C,6238866  ,Closed,  ,60.00 ,7/6/2005,7/21/2005,3/9/2006 ,60.00,N,104(a),56.9300(a),http://www.gpo.gov/fdsys/pkg/CFR-2005-title30-vol1/pdf/CFR-2005-title30-vol1-sec56-9300.pdf,"Spry's Dirt & Gravel, Inc."
144.00 ,000068103,C,6238867  ,Closed,  ,144.00 ,7/6/2005,7/21/2005,3/9/2006 ,144.00,Y,104(a),56.12028,http://www.gpo.gov/fdsys/pkg/CFR-2005-title30-vol1/pdf/CFR-2005-title30-vol1-sec56-12028.pdf,"Spry's Dirt & Gravel, Inc."
60.00 ,000007091,C,6224306  ,Closed,  ,60.00 ,5/6/2003,5/6/2003,10/17/2003 ,60.00,N,104(a),41.11,http://www.gpo.gov/fdsys/pkg/CFR-2003-title30-vol1/pdf/CFR-2003-title30-vol1-sec41-11.pdf,"Spry's Dirt & Gravel, Inc."
118.00 ,000456512,C,8947442  ,Closed,  ,118.00 ,11/14/2017,11/15/2017,2/23/2018 ,118.00,N,104(a),56.1000,http://www.gpo.gov/fdsys/pkg/CFR-2017-title30-vol1/pdf/CFR-2017-title30-vol1-sec56-1000.pdf,Vogt Dirt Service
100.00 ,000414930,C,8889827  ,Closed,  ,100.00 ,5/31/2016,5/31/2016,9/9/2016 ,100.00,N,104(a),50.30(b),http://www.gpo.gov/fdsys/pkg/CFR-2016-title30-vol1/pdf/CFR-2016-title30-vol1-sec50-30.pdf,Vogt Dirt Service
100.00 ,000414930,C,8889824  ,Closed,  ,100.00 ,5/31/2016,5/31/2016,9/9/2016 ,100.00,N,104(a),56.14132(a),http://www.gpo.gov/fdsys/pkg/CFR-2016-title30-vol1/pdf/CFR-2016-title30-vol1-sec56-14132.pdf,Vogt Dirt Service
100.00 ,000414930,C,8889826  ,Closed,  ,100.00 ,5/31/2016,6/1/2016,9/9/2016 ,100.00,N,104(a),56.4201(a)(2),http://www.gpo.gov/fdsys/pkg/CFR-2016-title30-vol1/pdf/CFR-2016-title30-vol1-sec56-4201.pdf,Vogt Dirt Service
263.00 ,000414930,C,8889823  ,Closed,  ,263.00 ,5/31/2016,5/31/2016,9/9/2016 ,263.00,Y,104(a),56.14206(b),http://www.gpo.gov/fdsys/pkg/CFR-2016-title30-vol1/pdf/CFR-2016-title30-vol1-sec56-14206.pdf,Vogt Dirt Service
100.00 ,000414930,C,8889828  ,Closed,  ,100.00 ,5/31/2016,5/31/2016,9/9/2016 ,100.00,N,104(a),50.30(a),http://www.gpo.gov/fdsys/pkg/CFR-2016-title30-vol1/pdf/CFR-2016-title30-vol1-sec50-30.pdf,Vogt Dirt Service
300.00 ,000417217,C,8889825  ,Closed,  ,300.00 ,5/31/2016,5/31/2016,10/14/2016 ,300.00,Y,104(a),56.14101(a)(2),http://www.gpo.gov/fdsys/pkg/CFR-2016-title30-vol1/pdf/CFR-2016-title30-vol1-sec56-14101.pdf,Vogt Dirt Service
243.00 ,000388869,C,8848700  ,Closed,  ,243.00 ,6/29/2015,7/16/2015,9/16/2015 ,243.00,Y,104(a),56.14103(a),http://www.gpo.gov/fdsys/pkg/CFR-2015-title30-vol1/pdf/CFR-2015-title30-vol1-sec56-14103.pdf,Vogt Dirt Service
100.00 ,000388869,C,8848697  ,Closed,  ,100.00 ,6/29/2015,7/16/2015,9/16/2015 ,100.00,N,104(a),56.14107(a),http://www.gpo.gov/fdsys/pkg/CFR-2015-title30-vol1/pdf/CFR-2015-title30-vol1-sec56-14107.pdf,Vogt Dirt Service
100.00 ,000394130,C,8848699  ,Closed,  ,100.00 ,6/29/2015,7/16/2015,11/13/2015 ,100.00,N,104(a),56.14101(a)(2),http://www.gpo.gov/fdsys/pkg/CFR-2015-title30-vol1/pdf/CFR-2015-title30-vol1-sec56-14101.pdf,Vogt Dirt Service
100.00 ,000388869,C,8848696  ,Closed,  ,100.00 ,6/29/2015,7/16/2015,9/16/2015 ,100.00,N,104(a),56.11002,http://www.gpo.gov/fdsys/pkg/CFR-2015-title30-vol1/pdf/CFR-2015-title30-vol1-sec56-11002.pdf,Vogt Dirt Service
108.00 ,000388869,C,8848698  ,Closed,  ,108.00 ,6/29/2015,6/30/2015,9/16/2015 ,108.00,Y,104(a),56.9300(a),http://www.gpo.gov/fdsys/pkg/CFR-2015-title30-vol1/pdf/CFR-2015-title30-vol1-sec56-9300.pdf,Vogt Dirt Service
100.00 ,000303208,C,8665856  ,Closed,  ,100.00 ,9/5/2012,9/5/2012,11/16/2012 ,100.00,N,104(a),56.1000,http://www.gpo.gov/fdsys/pkg/CFR-2012-title30-vol1/pdf/CFR-2012-title30-vol1-sec56-1000.pdf,Vogt Dirt Service
162.00 ,000303208,C,8665859  ,Closed,  ,162.00 ,9/5/2012,9/6/2012,11/16/2012 ,162.00,N,104(a),56.14112(b),http://www.gpo.gov/fdsys/pkg/CFR-2012-title30-vol1/pdf/CFR-2012-title30-vol1-sec56-14112.pdf,Vogt Dirt Service
540.00 ,000303208,C,8665860  ,Closed,  ,540.00 ,9/5/2012,9/6/2012,11/16/2012 ,540.00,Y,104(a),56.20003(a),http://www.gpo.gov/fdsys/pkg/CFR-2012-title30-vol1/pdf/CFR-2012-title30-vol1-sec56-20003.pdf,Vogt Dirt Service
162.00 ,000303208,C,8665858  ,Closed,  ,162.00 ,9/5/2012,9/6/2012,11/16/2012 ,162.00,N,104(a),56.14112(b),http://www.gpo.gov/fdsys/pkg/CFR-2012-title30-vol1/pdf/CFR-2012-title30-vol1-sec56-14112.pdf,Vogt Dirt Service
100.00 ,000303208,C,8665857  ,Closed,  ,100.00 ,9/5/2012,9/5/2012,11/16/2012 ,100.00,N,104(a),56.18002(b),http://www.gpo.gov/fdsys/pkg/CFR-2012-title30-vol1/pdf/CFR-2012-title30-vol1-sec56-18002.pdf,Vogt Dirt Service
108.00 ,000303208,C,8665861  ,Closed,  ,108.00 ,9/5/2012,10/2/2012,11/16/2012 ,108.00,N,104(a),56.14132(a),http://www.gpo.gov/fdsys/pkg/CFR-2012-title30-vol1/pdf/CFR-2012-title30-vol1-sec56-14132.pdf,Vogt Dirt Service
100.00 ,000266401,C,6560849  ,Closed,  ,100.00 ,7/12/2011,7/13/2011,10/20/2011 ,100.00,N,104(a),56.12002,http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec56-12002.pdf,Vogt Dirt Service
362.00 ,000266401,C,6560856  ,Closed,  ,362.00 ,7/12/2011,7/13/2011,10/20/2011 ,362.00,Y,104(a),56.18002(a),http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec56-18002.pdf,Vogt Dirt Service
100.00 ,000266401,C,6560853  ,Closed,  ,100.00 ,7/12/2011,7/13/2011,10/20/2011 ,100.00,N,104(a),56.4101,http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec56-4101.pdf,Vogt Dirt Service
100.00 ,000266401,C,6560846  ,Closed,  ,100.00 ,7/12/2011,7/18/2011,10/20/2011 ,100.00,N,104(a),56.20011,http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec56-20011.pdf,Vogt Dirt Service
100.00 ,000266401,C,6560844  ,Closed,  ,100.00 ,7/12/2011,7/18/2011,10/20/2011 ,100.00,N,104(a),56.14112(b),http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec56-14112.pdf,Vogt Dirt Service
100.00 ,000266401,C,6560852  ,Closed,  ,100.00 ,7/12/2011,7/18/2011,10/20/2011 ,100.00,N,104(a),56.14100(b),http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec56-14100.pdf,Vogt Dirt Service
100.00 ,000266401,C,6560855  ,Closed,  ,100.00 ,7/12/2011,7/18/2011,10/20/2011 ,100.00,N,104(a),56.14107(a),http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec56-14107.pdf,Vogt Dirt Service
100.00 ,000266401,C,6560850  ,Closed,  ,100.00 ,7/12/2011,7/13/2011,10/20/2011 ,100.00,Y,104(a),56.14112(b),http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec56-14112.pdf,Vogt Dirt Service
100.00 ,000266401,C,6560854  ,Closed,  ,100.00 ,7/12/2011,7/13/2011,10/20/2011 ,100.00,N,104(a),56.12004,http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec56-12004.pdf,Vogt Dirt Service
100.00 ,000266401,C,6560845  ,Closed,  ,100.00 ,7/12/2011,7/18/2011,10/20/2011 ,100.00,N,104(a),56.11003,http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec56-11003.pdf,Vogt Dirt Service
100.00 ,000266401,C,6560842  ,Closed,  ,100.00 ,7/12/2011,7/18/2011,10/20/2011 ,100.00,N,104(a),56.14108,http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec56-14108.pdf,Vogt Dirt Service
100.00 ,000266401,C,6560848  ,Closed,  ,100.00 ,7/12/2011,7/13/2011,10/20/2011 ,100.00,N,104(a),56.12002,http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec56-12002.pdf,Vogt Dirt Service
100.00 ,000266401,C,6560851  ,Closed,  ,100.00 ,7/12/2011,7/18/2011,10/20/2011 ,100.00,N,104(a),56.14112(b),http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec56-14112.pdf,Vogt Dirt Service
100.00 ,000266401,C,6560847  ,Closed,  ,100.00 ,7/12/2011,7/18/2011,10/20/2011 ,100.00,N,104(a),56.16006,http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec56-16006.pdf,Vogt Dirt Service
108.00 ,000266401,C,6560843  ,Closed,  ,108.00 ,7/12/2011,7/13/2011,10/20/2011 ,108.00,Y,104(a),56.14112(b),http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec56-14112.pdf,Vogt Dirt Service
100.00 ,000263321,C,6560840  ,Closed,  ,100.00 ,7/11/2011,7/11/2011,9/16/2011 ,100.00,N,104(a),56.12004,http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec56-12004.pdf,Vogt Dirt Service
100.00 ,000263321,C,6560837  ,Closed,  ,100.00 ,7/11/2011,7/13/2011,9/16/2011 ,100.00,N,104(a),56.4201(a)(2),http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec56-4201.pdf,Vogt Dirt Service
100.00 ,000263321,C,6560841  ,Closed,  ,100.00 ,7/11/2011,7/12/2011,9/16/2011 ,100.00,N,104(a),56.15001,http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec56-15001.pdf,Vogt Dirt Service
243.00 ,000263321,C,6560839  ,Closed,  ,243.00 ,7/11/2011,7/18/2011,9/16/2011 ,243.00,Y,104(a),56.11002,http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec56-11002.pdf,Vogt Dirt Service
100.00 ,000263321,C,6560838  ,Closed,  ,100.00 ,7/11/2011,7/13/2011,9/16/2011 ,100.00,N,104(a),56.11001,http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec56-11001.pdf,Vogt Dirt Service
100.00 ,000263321,C,6560836  ,Closed,  ,100.00 ,7/11/2011,7/11/2011,9/16/2011 ,100.00,N,104(a),56.9300(b),http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec56-9300.pdf,Vogt Dirt Service
100.00 ,000254640,C,6553770  ,Closed,  ,100.00 ,3/8/2011,3/11/2011,6/17/2011 ,100.00,N,104(a),50.30(a),http://www.gpo.gov/fdsys/pkg/CFR-2011-title30-vol1/pdf/CFR-2011-title30-vol1-sec50-30.pdf,Vogt Dirt Service
243.00 ,000228566,C,6491762  ,Closed,  ,243.00 ,6/28/2010,6/28/2010,9/18/2010 ,243.00,Y,104(a),56.9300(b),http://www.gpo.gov/fdsys/pkg/CFR-2010-title30-vol1/pdf/CFR-2010-title30-vol1-sec56-9300.pdf,Vogt Dirt Service
243.00 ,000228566,C,6491763  ,Closed,  ,243.00 ,6/28/2010,6/28/2010,9/18/2010 ,243.00,Y,104(a),56.9300(b),http://www.gpo.gov/fdsys/pkg/CFR-2010-title30-vol1/pdf/CFR-2010-title30-vol1-sec56-9300.pdf,Vogt Dirt Service
100.00 ,000208141,C,6493430  ,Closed,  ,100.00 ,11/17/2009,11/17/2009,2/12/2010 ,100.00,N,104(a),50.30(a),http://www.gpo.gov/fdsys/pkg/CFR-2009-title30-vol1/pdf/CFR-2009-title30-vol1-sec50-30.pdf,Vogt Dirt Service
100.00 ,000208141,C,6493429  ,Closed,  ,100.00 ,11/17/2009,11/17/2009,2/12/2010 ,100.00,N,104(a),50.30(a),http://www.gpo.gov/fdsys/pkg/CFR-2009-title30-vol1/pdf/CFR-2009-title30-vol1-sec50-30.pdf,Vogt Dirt Service
243.00 ,000208141,C,6493427  ,Closed,  ,243.00 ,11/16/2009,11/19/2009,2/12/2010 ,243.00,Y,104(a),56.12013(b),http://www.gpo.gov/fdsys/pkg/CFR-2009-title30-vol1/pdf/CFR-2009-title30-vol1-sec56-12013.pdf,Vogt Dirt Service
243.00 ,000208141,C,6493428  ,Closed,  ,243.00 ,11/16/2009,11/19/2009,2/12/2010 ,243.00,Y,104(a),56.12004,http://www.gpo.gov/fdsys/pkg/CFR-2009-title30-vol1/pdf/CFR-2009-title30-vol1-sec56-12004.pdf,Vogt Dirt Service
100.00 ,000208141,C,6493424  ,Closed,  ,100.00 ,11/16/2009,11/17/2009,2/12/2010 ,100.00,N,104(a),56.4201(a)(1),http://www.gpo.gov/fdsys/pkg/CFR-2009-title30-vol1/pdf/CFR-2009-title30-vol1-sec56-4201.pdf,Vogt Dirt Service
100.00 ,000208141,C,6493422  ,Closed,  ,100.00 ,11/16/2009,11/17/2009,2/12/2010 ,100.00,N,104(a),56.1000,http://www.gpo.gov/fdsys/pkg/CFR-2009-title30-vol1/pdf/CFR-2009-title30-vol1-sec56-1000.pdf,Vogt Dirt Service
100.00 ,000208141,C,6493425  ,Closed,  ,100.00 ,11/16/2009,11/19/2009,2/12/2010 ,100.00,N,104(a),56.14100(b),http://www.gpo.gov/fdsys/pkg/CFR-2009-title30-vol1/pdf/CFR-2009-title30-vol1-sec56-14100.pdf,Vogt Dirt Service
100.00 ,000208141,C,6493423  ,Closed,  ,100.00 ,11/16/2009,11/17/2009,2/12/2010 ,100.00,N,104(a),47.54(a),http://www.gpo.gov/fdsys/pkg/CFR-2009-title30-vol1/pdf/CFR-2009-title30-vol1-sec47-54.pdf,Vogt Dirt Service
100.00 ,000208141,C,6493426  ,Closed,  ,100.00 ,11/16/2009,11/17/2009,2/12/2010 ,100.00,N,104(a),56.12004,http://www.gpo.gov/fdsys/pkg/CFR-2009-title30-vol1/pdf/CFR-2009-title30-vol1-sec56-12004.pdf,Vogt Dirt Service
100.00 ,000139221,C,6193704  ,Closed,  ,100.00 ,5/22/2007,5/24/2007,3/19/2008 ,100.00,N,104(a),56.14103(b),http://www.gpo.gov/fdsys/pkg/CFR-2007-title30-vol1/pdf/CFR-2007-title30-vol1-sec56-14103.pdf,Vogt Dirt Service
100.00 ,000139221,C,6193707  ,Closed,  ,100.00 ,5/22/2007,5/22/2007,3/19/2008 ,100.00,N,104(a),56.14112(b),http://www.gpo.gov/fdsys/pkg/CFR-2007-title30-vol1/pdf/CFR-2007-title30-vol1-sec56-14112.pdf,Vogt Dirt Service
100.00 ,000139221,C,6193703  ,Closed,  ,100.00 ,5/22/2007,5/24/2007,3/19/2008 ,100.00,N,104(a),56.14103(b),http://www.gpo.gov/fdsys/pkg/CFR-2007-title30-vol1/pdf/CFR-2007-title30-vol1-sec56-14103.pdf,Vogt Dirt Service
100.00 ,000139221,C,6193705  ,Closed,  ,100.00 ,5/22/2007,5/24/2007,3/19/2008 ,100.00,N,104(a),56.12004,http://www.gpo.gov/fdsys/pkg/CFR-2007-title30-vol1/pdf/CFR-2007-title30-vol1-sec56-12004.pdf,Vogt Dirt Service
100.00 ,000139221,C,6193706  ,Closed,  ,100.00 ,5/22/2007,5/24/2007,3/19/2008 ,100.00,N,104(a),56.14100(b),http://www.gpo.gov/fdsys/pkg/CFR-2007-title30-vol1/pdf/CFR-2007-title30-vol1-sec56-14100.pdf,Vogt Dirt Service
108.00 ,000139221,C,6193702  ,Closed,  ,108.00 ,5/22/2007,5/24/2007,3/19/2008 ,108.00,Y,104(a),56.16006,http://www.gpo.gov/fdsys/pkg/CFR-2007-title30-vol1/pdf/CFR-2007-title30-vol1-sec56-16006.pdf,Vogt Dirt Service
60.00 ,000080133,C,6176329  ,Closed,  ,60.00 ,11/21/2005,11/23/2005,4/1/2006 ,60.00,N,104(a),56.15001,http://www.gpo.gov/fdsys/pkg/CFR-2005-title30-vol1/pdf/CFR-2005-title30-vol1-sec56-15001.pdf,Vogt Dirt Service
60.00 ,000080133,C,6176328  ,Closed,  ,60.00 ,11/21/2005,11/21/2005,4/1/2006 ,60.00,N,104(a),56.14101(a)(2),http://www.gpo.gov/fdsys/pkg/CFR-2005-title30-vol1/pdf/CFR-2005-title30-vol1-sec56-14101.pdf,Vogt Dirt Service
